customer_id,signup,first_tx,days_since_signup,avg_days_btwn,cat_div,pref_payment
816,2023-08-29,2023-01-08 16:31:00,-233,668.0,1,Cash
817,2023-03-14,2023-01-10 13:55:00,-63,229.0,3,Bank Transfer
818,2022-12-19,2023-04-13 13:43:00,115,191.66666666666666,3,Credit Card
819,2022-11-23,2024-03-18 15:07:00,481,4.0,2,Debit Card
821,2023-07-05,2023-08-21 22:01:00,47,0.0,1,Bank Transfer
823,2022-05-28,2023-12-11 15:30:00,562,62.333333333333336,1,Credit Card
824,2023-07-30,2024-01-08 05:47:00,162,41.0,1,Debit Card
825,2023-07-25,2024-02-14 07:23:00,204,,1,Credit Card
826,2022-09-06,2023-02-05 14:15:00,152,91.66666666666667,2,PayPal
827,2023-10-25,2023-04-30 19:52:00,-178,54.42857142857143,3,Cash
828,2023-01-15,2023-11-06 15:13:00,295,94.0,2,Cash
831,2022-03-16,2024-04-07 08:40:00,753,181.0,1,PayPal
832,2023-08-25,2023-03-11 09:52:00,-167,50.333333333333336,1,Bank Transfer
833,2022-08-02,2023-09-09 16:50:00,403,,1,Debit Card
835,2024-01-30,2023-08-14 22:41:00,-169,242.5,2,Cash
836,2024-02-12,2023-08-16 16:13:00,-180,3.0,2,Bank Transfer
837,2023-12-14,2023-01-26 22:43:00,-322,80.83333333333333,4,Cash
839,2024-03-05,2023-04-07 08:04:00,-333,115.33333333333333,3,Debit Card
840,2023-07-01,2024-02-07 12:49:00,221,,1,Cash
841,2023-01-04,2023-04-06 04:43:00,92,,1,Debit Card
842,2023-04-23,2023-03-28 06:52:00,-26,105.33333333333333,1,Debit Card
843,2024-01-10,2023-05-20 22:39:00,-235,74.71428571428571,1,Cash
845,2023-02-28,2023-03-09 01:34:00,9,155.25,2,Cash
846,2022-08-15,2023-05-23 02:12:00,281,97.5,1,Bank Transfer
847,2023-07-21,2023-05-15 17:51:00,-67,236.0,3,Debit Card
848,2023-03-04,2023-11-10 06:52:00,251,265.0,1,Debit Card
850,2022-09-09,2023-01-18 08:19:00,131,81.0,1,Debit Card
851,2023-12-03,2023-07-03 16:38:00,-153,143.5,1,Debit Card
852,2023-05-16,2023-01-31 08:29:00,-105,111.16666666666667,3,PayPal
854,2024-01-08,2023-03-06 11:27:00,-308,165.33333333333334,2,Bank Transfer
855,2023-07-10,2023-03-22 11:22:00,-110,567.0,2,Cash
857,2023-02-27,2023-01-21 17:16:00,-37,135.4,2,Credit Card
860,2023-01-18,2023-02-02 15:59:00,15,131.8,2,Cash
861,2023-11-14,2024-02-14 20:43:00,92,,1,Credit Card
863,2023-06-29,2023-04-01 00:36:00,-89,60.0,2,Debit Card
865,2023-07-03,2023-02-25 17:45:00,-128,208.0,1,Credit Card
866,2023-12-16,2023-01-16 05:45:00,-334,96.14285714285714,1,Debit Card
867,2022-07-03,2023-10-26 00:22:00,480,11.0,1,Credit Card
868,2023-06-21,2023-10-04 05:33:00,105,99.0,1,Cash
869,2023-09-27,2023-02-27 14:37:00,-212,94.0,3,Cash
870,2022-12-29,2023-04-27 05:35:00,119,114.6,2,Cash
872,2023-04-16,2023-03-04 09:09:00,-43,80.4,3,PayPal
873,2023-12-15,2023-04-11 08:35:00,-248,140.0,3,Cash
874,2022-03-24,2023-01-22 17:25:00,304,109.33333333333333,1,Debit Card
875,2023-01-24,2024-05-16 15:17:00,478,180.0,1,Credit Card
876,2022-02-27,2023-06-13 06:48:00,471,110.0,2,Cash
878,2023-10-23,2024-08-06 15:14:00,288,,1,Cash
880,2022-08-24,2023-04-25 20:23:00,244,83.85714285714286,2,Credit Card
881,2023-12-10,2024-06-05 12:21:00,178,180.0,1,PayPal
883,2022-10-15,2023-01-02 23:40:00,79,94.16666666666667,3,Bank Transfer
884,2022-02-03,2023-02-09 01:06:00,371,223.0,2,Debit Card
885,2022-11-19,2024-05-08 06:50:00,536,53.0,1,Debit Card
888,2022-11-03,2023-03-21 00:08:00,138,,1,Debit Card
889,2023-08-04,2023-04-11 21:35:00,-115,119.0,1,PayPal
890,2023-07-08,2023-02-26 22:46:00,-132,83.85714285714286,2,Debit Card
891,2024-01-28,2023-04-28 18:26:00,-275,,1,Cash
892,2023-12-07,2023-02-16 11:42:00,-294,287.5,2,Bank Transfer
893,2022-12-21,2023-03-08 00:00:00,77,118.4,3,Debit Card
894,2022-08-26,2023-01-13 13:45:00,140,244.0,2,Credit Card
895,2024-02-27,2023-06-07 10:23:00,-265,517.0,2,Bank Transfer
897,2022-10-07,2024-03-05 11:28:00,515,94.33333333333333,3,Debit Card
898,2022-12-31,2023-06-08 01:48:00,159,89.16666666666667,3,Bank Transfer
899,2023-03-19,2023-07-15 03:09:00,118,259.0,1,PayPal
900,2023-11-08,2023-01-25 02:38:00,-287,112.0,3,Debit Card
901,2023-09-26,2023-03-11 16:10:00,-199,78.57142857142857,3,PayPal
902,2024-01-01,2023-03-23 01:24:00,-284,283.5,2,Credit Card
903,2022-06-07,2023-05-21 20:20:00,348,64.14285714285714,1,Bank Transfer
904,2023-10-12,2023-05-02 11:37:00,-163,110.8,3,Bank Transfer
905,2022-11-21,2024-03-23 17:28:00,488,54.0,1,Debit Card
906,2022-01-06,2023-04-10 04:53:00,459,589.0,1,Credit Card
907,2024-02-19,2023-03-04 05:56:00,-352,160.0,1,Debit Card
908,2022-03-31,2023-03-20 17:52:00,354,100.0,3,Debit Card
909,2023-07-25,2023-05-01 12:14:00,-85,48.57142857142857,4,Cash
910,2022-04-16,2023-05-05 03:58:00,384,196.66666666666666,3,Cash
911,2023-07-22,2023-05-08 00:30:00,-75,85.66666666666667,4,Bank Transfer
912,2022-11-29,2023-06-07 23:41:00,190,80.0,3,Debit Card
913,2023-02-28,2023-05-14 05:21:00,75,309.0,2,PayPal
914,2024-01-13,2023-04-21 22:28:00,-267,118.5,1,Bank Transfer
915,2022-09-06,2023-04-21 21:12:00,227,148.25,3,PayPal
916,2023-12-03,2023-05-01 07:46:00,-216,63.57142857142857,3,Bank Transfer
917,2022-10-03,2023-04-14 04:40:00,193,85.33333333333333,1,PayPal
918,2022-05-30,2024-07-12 00:18:00,774,51.0,2,PayPal
919,2022-10-10,2023-08-31 00:05:00,325,56.0,1,Cash
920,2022-03-20,2023-05-12 11:56:00,418,79.42857142857143,1,Debit Card
921,2022-09-10,2023-08-23 03:08:00,347,410.0,1,Cash
922,2022-07-20,2023-01-13 15:34:00,177,123.75,2,PayPal
923,2022-11-08,2023-04-22 05:59:00,165,98.0,3,PayPal
924,2022-12-07,2023-08-01 22:13:00,237,147.0,2,Bank Transfer
926,2023-10-29,2023-02-24 09:46:00,-247,93.5,3,PayPal
928,2022-07-25,2024-06-14 00:55:00,690,,1,PayPal
929,2023-02-12,2023-02-17 20:42:00,5,60.57142857142857,4,Debit Card
930,2023-12-13,2023-06-06 03:46:00,-190,99.25,3,Cash
931,2024-03-11,2024-01-11 03:04:00,-60,0.0,2,Credit Card
932,2022-10-15,2023-03-07 10:01:00,143,106.2,2,Debit Card
933,2023-08-01,2023-05-26 19:15:00,-67,82.57142857142857,4,Debit Card
934,2023-07-13,2023-01-09 19:51:00,-185,100.85714285714286,3,PayPal
935,2023-07-18,2023-07-21 08:03:00,3,103.75,1,PayPal
936,2023-04-18,2023-10-01 07:47:00,166,202.0,1,Cash
938,2023-02-23,2023-07-03 17:15:00,130,158.0,2,Debit Card
939,2022-11-07,2023-09-13 10:27:00,310,,1,Debit Card
940,2022-06-07,2023-05-04 13:16:00,331,444.0,2,Debit Card
941,2022-03-17,2023-04-15 19:16:00,394,79.42857142857143,4,Credit Card
942,2023-05-06,2024-02-23 07:10:00,293,67.33333333333333,3,Bank Transfer
943,2023-06-03,2023-01-09 02:05:00,-145,45.166666666666664,1,Credit Card
944,2023-01-04,2023-06-10 06:23:00,157,102.2,1,PayPal
945,2022-03-29,2023-03-06 03:38:00,342,106.66666666666667,1,Debit Card
948,2023-10-23,2023-06-04 20:44:00,-141,103.8,2,Debit Card
949,2022-12-06,2023-01-26 10:35:00,51,129.6,1,Cash
950,2022-04-11,2023-08-16 00:03:00,492,139.0,1,Credit Card
951,2024-02-04,2023-01-03 20:06:00,-397,241.5,2,Bank Transfer
952,2023-12-06,2023-01-02 00:35:00,-338,114.5,4,Bank Transfer
953,2023-01-19,2023-09-15 05:59:00,239,,1,PayPal
954,2023-11-27,2024-07-08 07:31:00,224,145.0,2,Cash
957,2022-03-29,2023-07-19 10:45:00,477,221.5,1,Debit Card
960,2023-06-18,2023-03-10 20:47:00,-100,108.66666666666667,3,PayPal
961,2022-04-10,2023-06-04 01:06:00,420,89.33333333333333,4,Debit Card
964,2022-12-18,2024-02-23 22:36:00,432,,1,Bank Transfer
965,2022-06-18,2023-04-17 18:00:00,303,84.28571428571429,2,Credit Card
966,2023-07-20,2023-11-01 02:27:00,104,90.25,2,Cash
967,2023-03-13,2023-02-18 20:48:00,-23,96.83333333333333,1,PayPal
968,2023-02-19,2023-07-31 19:13:00,162,96.2,2,Cash
969,2023-11-05,2023-02-08 14:15:00,-270,155.0,3,Credit Card
970,2024-01-26,2023-02-09 18:09:00,-351,136.0,1,Bank Transfer
972,2022-01-05,2023-01-03 21:52:00,363,113.0,2,Bank Transfer
973,2024-02-10,2023-07-22 00:58:00,-203,67.42857142857143,4,PayPal
974,2023-07-04,2023-08-12 04:15:00,39,44.4,1,Cash
975,2022-07-21,2023-12-05 03:03:00,502,301.0,1,Bank Transfer
976,2023-11-18,2024-06-06 09:26:00,201,,1,PayPal
978,2023-09-18,2023-01-31 09:41:00,-230,141.0,2,PayPal
980,2023-09-25,2023-05-01 14:20:00,-147,49.0,1,Debit Card
981,2023-12-24,2023-01-17 11:15:00,-341,250.0,2,PayPal
982,2023-08-28,2024-03-25 15:22:00,210,,1,Debit Card
985,2022-05-25,2023-02-02 13:23:00,253,312.0,1,PayPal
986,2023-09-03,2023-02-13 19:20:00,-202,138.0,2,Debit Card
987,2023-03-10,2024-03-23 11:36:00,379,35.0,1,Debit Card
988,2023-07-05,2023-04-13 21:21:00,-83,541.0,2,PayPal
989,2023-05-17,2023-01-28 00:36:00,-109,144.5,1,Debit Card
990,2022-11-19,2023-05-23 03:04:00,185,556.0,2,Bank Transfer
991,2023-01-03,2023-05-17 10:47:00,134,117.4,3,Bank Transfer
993,2023-06-02,2023-02-23 05:58:00,-99,438.0,1,PayPal
994,2023-05-19,2023-01-15 18:18:00,-124,69.0,1,Credit Card
996,2023-08-02,2024-01-18 00:07:00,169,154.5,1,Cash
997,2022-08-14,2023-04-15 09:42:00,244,134.5,1,Bank Transfer
998,2022-08-19,2023-02-22 19:54:00,187,209.33333333333334,2,Bank Transfer
999,2024-03-10,2024-01-26 11:27:00,-44,90.5,2,Cash
1000,2024-03-02,2023-02-01 09:36:00,-395,170.5,1,Debit Card
1002,2024-03-04,2024-11-18 10:49:00,259,,1,PayPal
1005,2023-03-12,2024-07-12 11:23:00,488,,1,Cash
1006,2023-11-01,2024-10-22 04:30:00,356,,1,Credit Card
1007,2022-02-03,2023-05-11 20:39:00,462,82.71428571428571,3,Bank Transfer
1008,2022-03-31,2024-01-06 03:33:00,646,91.66666666666667,1,Cash
1009,2022-05-01,2023-04-30 23:08:00,364,63.0,3,Credit Card
1011,2023-12-29,2023-01-25 07:40:00,-338,,1,PayPal
1013,2022-07-31,2024-09-12 21:19:00,774,,1,Cash
1016,2023-12-22,2023-12-22 13:07:00,0,,1,Debit Card
1017,2022-10-01,2023-09-06 13:48:00,340,,1,Bank Transfer
1018,2023-11-27,2023-06-02 12:26:00,-178,0.0,2,Cash
1019,2024-02-08,2023-06-17 13:04:00,-236,167.0,2,Bank Transfer
1020,2022-10-11,2023-12-11 10:37:00,426,384.0,2,Debit Card
1021,2022-05-16,2023-04-14 02:20:00,333,102.5,1,PayPal
1022,2022-11-26,2023-07-02 04:02:00,218,56.0,1,PayPal
1024,2023-08-15,2023-12-16 13:10:00,123,335.0,2,PayPal
1025,2023-01-20,2023-01-08 09:49:00,-12,106.66666666666667,2,Cash
1026,2024-02-27,2023-09-02 12:37:00,-178,326.0,1,Debit Card
1027,2024-02-07,2023-01-14 16:45:00,-389,156.0,2,Cash
1028,2023-01-13,2024-11-21 06:27:00,678,,1,Credit Card
1029,2022-12-02,2023-12-18 22:56:00,381,86.0,1,Credit Card
1030,2024-03-03,2023-08-12 07:49:00,-204,177.5,3,PayPal
1031,2023-04-15,2023-05-19 10:44:00,34,141.0,1,Credit Card
1032,2023-07-02,2023-01-17 15:51:00,-166,148.33333333333334,1,Cash
1033,2023-03-16,2023-03-13 12:13:00,-3,101.0,3,Credit Card
1035,2023-08-15,2023-02-02 22:54:00,-194,110.16666666666667,2,Bank Transfer
1036,2023-05-12,2023-11-26 12:23:00,198,292.0,1,PayPal
1037,2024-02-20,2023-12-12 09:21:00,-70,176.5,2,Credit Card
1038,2023-10-04,2023-05-24 06:09:00,-133,50.25,3,PayPal
1039,2022-06-11,2023-01-27 22:54:00,230,109.16666666666667,1,Cash
1040,2023-03-15,2024-07-07 03:35:00,480,,1,Bank Transfer
1041,2022-05-16,2024-11-20 23:14:00,919,,1,Bank Transfer
1042,2022-10-08,2023-01-19 21:21:00,103,134.8,3,Cash
1044,2023-10-27,2023-03-30 13:22:00,-211,76.0,3,Credit Card
1046,2024-02-13,2024-02-20 21:31:00,7,68.25,2,Bank Transfer
1047,2022-04-04,2023-03-15 03:59:00,345,92.0,3,Cash
1048,2023-05-04,2023-06-11 00:09:00,38,163.5,1,Credit Card
1049,2022-08-20,2023-02-05 04:45:00,169,81.8,1,Bank Transfer
1050,2022-01-10,2023-05-15 19:55:00,490,586.0,2,Debit Card
1052,2023-05-05,2023-01-22 16:07:00,-103,161.75,1,Cash
1053,2022-04-02,2023-08-06 21:18:00,491,62.714285714285715,3,PayPal
1054,2023-01-12,2023-01-02 17:24:00,-10,109.66666666666667,3,Bank Transfer
1056,2023-11-25,2024-01-15 08:12:00,51,331.0,2,Bank Transfer
1057,2023-07-31,2023-03-24 20:50:00,-129,87.57142857142857,1,Cash
1058,2022-06-18,2023-03-25 05:00:00,280,219.0,1,Credit Card
1059,2022-08-07,2023-01-30 22:21:00,176,95.14285714285714,3,Bank Transfer
1060,2023-09-23,2023-12-13 06:52:00,81,67.0,2,Cash
1061,2022-03-30,2023-05-16 05:09:00,412,51.0,3,Bank Transfer
1062,2022-05-07,2023-04-01 00:22:00,329,113.6,3,Bank Transfer
1063,2022-12-26,2023-06-19 23:33:00,175,123.75,4,Debit Card
1065,2022-03-28,2023-06-10 11:48:00,439,110.5,2,Bank Transfer
1066,2023-09-07,2024-04-05 22:11:00,211,102.5,2,Cash
1067,2023-12-09,2023-10-19 07:13:00,-51,,1,Bank Transfer
1068,2023-11-06,2023-09-26 09:47:00,-41,57.42857142857143,3,PayPal
1070,2023-02-06,2023-04-03 12:18:00,56,102.16666666666667,3,Debit Card
1071,2022-09-03,2023-03-24 02:01:00,202,227.5,1,Bank Transfer
1072,2022-09-04,2023-05-09 23:42:00,247,98.0,4,Credit Card
1073,2022-03-14,2023-01-11 11:14:00,303,101.5,2,Debit Card
1075,2022-05-16,2023-07-30 19:50:00,440,90.2,2,Credit Card
1076,2023-08-06,2024-04-24 19:48:00,262,,1,Debit Card
1077,2023-12-01,2023-01-21 06:25:00,-314,201.33333333333334,1,Debit Card
1078,2024-02-28,2023-04-18 05:03:00,-316,362.0,1,Cash
1079,2022-03-11,2023-01-24 22:19:00,319,270.5,1,Credit Card
1080,2022-02-10,2023-11-12 15:32:00,640,174.5,3,Bank Transfer
1081,2023-02-12,2023-02-27 10:28:00,15,141.0,2,Credit Card
1084,2023-07-04,2023-03-26 03:05:00,-100,104.5,2,Cash
1085,2022-10-12,2023-07-06 23:44:00,267,301.0,1,Cash
1086,2023-06-08,2023-01-02 22:16:00,-157,117.66666666666667,1,Credit Card
1087,2022-06-09,2023-05-14 04:54:00,339,98.0,1,PayPal
1088,2023-08-24,2023-04-24 16:01:00,-122,114.6,1,PayPal
1089,2023-03-24,2024-03-26 21:11:00,368,107.5,2,Debit Card
1091,2023-09-19,2024-05-13 14:15:00,237,208.0,1,PayPal
1092,2023-11-14,2023-01-12 13:24:00,-306,147.75,2,Cash
1093,2023-12-26,2023-07-04 06:28:00,-175,97.0,1,Credit Card
1095,2023-06-20,2023-08-03 12:08:00,44,,1,Debit Card
1096,2024-01-09,2023-04-02 21:15:00,-282,92.2,3,Cash
1097,2022-05-10,2023-12-26 07:15:00,595,347.0,1,Debit Card
1098,2022-05-01,2023-02-12 07:54:00,287,71.28571428571429,2,Debit Card
1099,2023-03-16,2023-03-21 18:36:00,5,109.0,2,Cash
1100,2022-09-27,2023-01-26 04:30:00,121,336.0,1,Credit Card
1101,2023-05-24,2023-01-02 13:46:00,-142,106.5,2,PayPal
1102,2022-02-26,2023-01-20 09:23:00,328,107.4,1,Debit Card
1104,2024-03-02,2023-02-18 23:20:00,-378,220.33333333333334,3,Bank Transfer
1105,2023-11-22,2023-06-13 08:36:00,-162,83.5,3,Debit Card
1106,2023-06-06,2023-04-14 03:35:00,-53,100.83333333333333,4,Cash
1108,2023-01-08,2023-05-27 21:03:00,139,,1,Credit Card
1109,2022-07-03,2023-02-17 09:13:00,229,93.5,2,Bank Transfer
1110,2024-01-02,2023-05-16 23:49:00,-231,181.0,2,Cash
1111,2022-09-12,2023-07-23 16:46:00,314,241.0,2,Bank Transfer
1112,2022-11-24,2023-11-16 20:57:00,357,,1,Credit Card
1113,2023-08-09,2023-01-11 09:58:00,-210,94.0,1,Bank Transfer
1114,2023-11-21,2023-03-17 22:44:00,-249,75.66666666666667,3,PayPal
1116,2022-03-12,2023-02-14 08:06:00,339,161.66666666666666,2,PayPal
1117,2024-03-03,2023-12-22 04:26:00,-72,,1,PayPal
1118,2023-07-21,2023-08-21 12:19:00,31,184.0,3,Cash
1119,2022-07-25,2023-06-03 23:07:00,313,419.0,1,Debit Card
1120,2022-11-08,2023-01-26 03:14:00,79,96.33333333333333,1,Cash
1121,2023-01-13,2023-10-03 18:25:00,263,331.0,1,Bank Transfer
1122,2024-03-02,2023-04-18 11:11:00,-319,82.75,3,PayPal
1123,2023-07-14,2023-01-04 08:36:00,-191,82.57142857142857,4,Cash
1124,2023-02-24,2023-01-21 03:30:00,-34,249.5,2,Cash
1125,2022-12-21,2023-01-13 08:29:00,23,129.4,2,PayPal
1126,2022-01-02,2023-03-23 01:58:00,445,113.8,4,Credit Card
1127,2024-01-15,2023-02-12 08:21:00,-337,86.42857142857143,1,Credit Card
1128,2023-06-27,2023-03-14 05:45:00,-105,79.57142857142857,1,Cash
1129,2022-03-03,2024-07-21 04:15:00,871,,1,PayPal
1130,2022-04-06,2023-02-26 11:13:00,326,73.16666666666667,1,Cash
1131,2023-06-17,2023-04-05 14:41:00,-73,89.0,1,Credit Card
1132,2023-01-17,2023-03-29 23:38:00,71,594.0,2,PayPal
1135,2023-08-05,2024-02-26 11:44:00,205,14.25,2,Bank Transfer
1136,2022-05-14,2023-04-11 08:23:00,332,97.5,1,Bank Transfer
1137,2022-11-19,2023-05-17 00:26:00,179,0.0,2,Bank Transfer
1138,2024-01-24,2023-07-04 04:20:00,-204,428.0,1,Credit Card
1139,2022-10-06,2023-08-26 06:49:00,324,138.5,1,Cash
1140,2022-07-27,2024-12-15 13:19:00,872,,1,Debit Card
1142,2022-06-18,2023-01-25 17:17:00,221,95.0,1,PayPal
1143,2023-02-21,2024-03-01 07:51:00,374,,1,Bank Transfer
1144,2024-02-28,2024-05-08 09:45:00,70,,1,Cash
1147,2022-11-08,2023-03-04 19:58:00,116,83.5,3,Bank Transfer
1148,2022-12-02,2023-05-10 09:33:00,159,267.0,2,Bank Transfer
1149,2022-09-12,2023-01-13 03:17:00,123,71.28571428571429,2,Cash
1150,2022-02-20,2023-06-30 02:50:00,495,,1,Debit Card
1152,2023-04-09,2024-06-23 18:36:00,441,140.0,1,Credit Card
1153,2022-09-13,2023-02-10 20:30:00,150,68.28571428571429,2,PayPal
1154,2022-05-24,2023-04-06 09:30:00,317,122.0,2,Debit Card
1155,2024-03-10,2023-01-17 05:10:00,-418,97.57142857142857,3,Debit Card
1157,2023-10-23,2023-01-09 09:55:00,-287,120.6,2,Debit Card
1158,2022-09-23,2023-01-11 01:19:00,110,117.2,3,PayPal
1159,2022-03-08,2023-05-26 09:16:00,444,154.33333333333334,1,Bank Transfer
1160,2023-03-31,2023-02-26 20:23:00,-33,129.6,2,PayPal
1162,2023-04-18,2023-01-13 03:09:00,-95,114.83333333333333,3,Debit Card
1163,2023-08-11,2023-03-01 12:21:00,-163,276.0,1,Bank Transfer
1164,2023-02-09,2023-04-12 00:38:00,62,103.33333333333333,1,Debit Card
1166,2022-08-08,2023-02-14 01:46:00,190,107.6,1,Credit Card
1168,2023-09-27,2023-06-12 00:48:00,-107,69.0,3,Credit Card
1169,2022-10-30,2023-02-01 00:58:00,94,0.0,1,Credit Card
1170,2023-07-18,2023-01-15 10:48:00,-184,96.16666666666667,3,Debit Card
1171,2022-10-14,2023-02-22 07:09:00,131,102.33333333333333,2,Debit Card
1172,2022-07-24,2023-01-14 02:04:00,174,93.57142857142857,1,Debit Card
1173,2023-07-11,2023-03-13 05:12:00,-120,144.75,3,Cash
1174,2024-03-11,2023-05-01 23:58:00,-315,69.66666666666667,3,Debit Card
1175,2024-03-11,2023-04-16 04:06:00,-330,93.0,2,Bank Transfer
1176,2023-08-03,2023-01-10 17:18:00,-205,169.75,3,Cash
1177,2022-10-04,2023-02-16 15:03:00,135,213.66666666666666,2,Bank Transfer
1178,2023-09-04,2023-09-23 08:21:00,19,149.5,1,Cash
1180,2023-04-29,2023-01-06 11:07:00,-113,142.25,2,Bank Transfer
1181,2023-08-22,2023-03-25 20:15:00,-150,52.666666666666664,3,Credit Card
1182,2022-04-13,2024-10-22 17:57:00,923,,1,Debit Card
1183,2022-09-30,2023-07-04 01:27:00,277,99.6,2,Cash
1184,2024-01-25,2023-10-29 11:01:00,-88,44.5,2,PayPal
1185,2022-08-13,2023-08-30 11:45:00,382,104.25,2,Cash
1186,2023-02-02,2023-07-08 20:12:00,156,77.83333333333333,1,PayPal
1188,2022-11-22,2023-01-01 10:58:00,40,85.42857142857143,2,Cash
1189,2022-01-29,2023-07-12 20:19:00,529,243.5,2,PayPal
1190,2023-08-01,2023-01-01 01:43:00,-212,165.5,2,Debit Card
1192,2022-06-29,2023-01-30 17:49:00,215,103.16666666666667,1,PayPal
1193,2022-02-27,2023-07-21 20:29:00,509,142.0,2,PayPal
1194,2022-01-21,2023-03-30 02:38:00,433,83.5,2,Credit Card
1195,2022-12-06,2023-01-27 02:04:00,52,208.5,3,Credit Card
1197,2022-11-28,2023-06-10 16:11:00,194,111.4,1,Bank Transfer
1198,2023-08-24,2023-11-08 20:59:00,76,390.0,1,Debit Card
1201,2022-12-11,2023-01-12 11:27:00,32,100.42857142857143,3,Credit Card
1203,2023-05-14,2023-01-31 05:36:00,-103,77.25,2,Credit Card
1204,2023-07-30,2023-01-27 19:39:00,-184,111.5,1,Credit Card
1206,2023-01-23,2023-01-14 05:33:00,-9,108.0,2,Credit Card
1208,2022-01-02,2023-05-14 20:12:00,497,183.33333333333334,2,Debit Card
1209,2024-02-29,2024-10-02 23:43:00,216,,1,Bank Transfer
1210,2023-09-09,2023-04-30 18:40:00,-132,89.2,1,Bank Transfer
1211,2023-09-19,2023-01-10 00:29:00,-252,93.57142857142857,2,Debit Card
1212,2022-04-17,2023-01-02 09:56:00,260,7.0,1,Credit Card
1213,2024-02-03,2023-03-17 01:16:00,-323,86.0,3,Debit Card
1214,2022-11-24,2023-04-06 17:34:00,133,126.75,3,Debit Card
1215,2022-04-01,2023-01-12 05:15:00,286,87.85714285714286,1,Bank Transfer
1218,2022-04-21,2023-01-17 20:35:00,271,,1,Cash
1219,2023-03-25,2023-03-07 16:26:00,-18,119.2,1,Cash
1220,2023-02-28,2023-05-29 14:05:00,90,92.16666666666667,4,Debit Card
1221,2022-12-26,2023-04-19 04:20:00,114,161.66666666666666,1,PayPal
1222,2023-05-06,2023-02-07 01:26:00,-88,79.0,1,Debit Card
1224,2022-03-17,2023-01-12 04:48:00,301,115.66666666666667,3,PayPal
1226,2022-03-17,2023-04-18 17:49:00,397,77.33333333333333,3,Debit Card
1227,2023-01-20,2023-08-18 22:10:00,210,54.0,2,Cash
1228,2023-07-15,2023-02-06 18:51:00,-159,130.6,3,Cash
1230,2023-03-18,2023-03-08 06:52:00,-10,205.33333333333334,3,Bank Transfer
1232,2022-12-06,2023-04-17 02:06:00,132,0.0,3,Cash
1233,2023-02-24,2023-03-20 01:57:00,24,388.0,2,Bank Transfer
1234,2024-01-18,2023-11-06 06:19:00,-73,271.0,1,Bank Transfer
1235,2022-10-16,2023-03-19 17:32:00,154,88.57142857142857,2,PayPal
1236,2022-02-20,2023-06-12 16:54:00,477,408.0,1,Credit Card
1237,2023-05-18,2023-11-16 17:53:00,182,65.5,2,Bank Transfer
1238,2022-01-04,2023-05-08 17:22:00,489,99.83333333333333,3,Cash
1239,2023-11-09,2023-01-08 10:55:00,-305,95.57142857142857,1,Bank Transfer
1240,2022-04-10,2023-05-05 14:37:00,390,195.33333333333334,2,PayPal
1241,2023-10-16,2024-01-18 02:46:00,94,0.0,2,Bank Transfer
1242,2023-04-30,2024-03-05 05:03:00,310,100.33333333333333,2,Credit Card
1244,2023-11-08,2023-06-02 11:48:00,-159,112.2,4,Cash
1246,2023-01-26,2023-12-04 04:29:00,312,0.0,1,Bank Transfer
1247,2022-02-15,2024-04-29 16:04:00,804,115.0,1,Credit Card
1249,2023-08-01,2024-04-12 02:56:00,255,31.857142857142858,2,Cash
1250,2023-12-15,2023-02-01 14:36:00,-317,112.33333333333333,1,Bank Transfer
1251,2022-12-19,2023-10-18 13:30:00,303,,1,Debit Card
1252,2024-02-14,2023-02-18 10:29:00,-361,94.85714285714286,3,PayPal
1253,2022-03-04,2023-05-01 13:45:00,423,92.5,4,Cash
1254,2023-03-05,2023-06-27 17:20:00,114,,1,Cash
1255,2023-05-02,2023-01-19 21:23:00,-103,297.0,1,Credit Card
1256,2023-05-03,2023-02-12 03:34:00,-80,95.0,3,Bank Transfer
1259,2023-09-28,2024-03-21 14:03:00,175,0.0,2,Bank Transfer
1261,2022-06-21,2023-01-21 18:21:00,214,81.57142857142857,4,Debit Card
1262,2022-05-10,2023-12-07 01:09:00,576,,1,PayPal
1263,2023-12-01,2023-04-13 03:09:00,-232,80.83333333333333,2,Cash
1264,2023-10-05,2023-03-19 10:48:00,-200,106.4,3,Credit Card
1266,2022-03-10,2023-02-18 14:24:00,345,117.2,1,PayPal
1269,2022-01-13,2023-02-04 23:32:00,387,111.8,4,PayPal
1270,2024-03-11,2023-11-22 04:25:00,-110,91.0,3,Debit Card
1271,2022-06-03,2023-12-28 16:54:00,573,,1,Debit Card
1272,2023-08-20,2024-01-05 09:23:00,138,,1,Bank Transfer
1274,2023-07-03,2023-04-30 00:42:00,-64,197.0,1,PayPal
1276,2023-08-09,2023-01-18 14:00:00,-203,183.33333333333334,3,Bank Transfer
1277,2022-06-26,2023-02-03 01:26:00,222,,1,Credit Card
1278,2023-09-26,2023-11-07 08:01:00,42,128.0,1,PayPal
1281,2023-05-02,2024-08-12 08:50:00,468,,1,Credit Card
1282,2022-01-21,2023-12-25 17:16:00,703,,1,Credit Card
1283,2022-11-07,2024-06-14 19:32:00,585,16.0,2,Credit Card
1284,2023-05-19,2023-01-10 09:52:00,-129,136.25,2,Cash
1285,2022-08-22,2024-08-03 13:14:00,712,93.0,2,Bank Transfer
1286,2024-02-01,2023-02-13 07:06:00,-353,225.0,3,Cash
1288,2023-09-12,2023-03-26 11:43:00,-170,122.2,3,Bank Transfer
